Date,IndexLevel,IndexName
2/18/14,1840.76,S&P500
2/19/14,1828.75,S&P500
2/20/14,1839.78,S&P500
2/21/14,1836.25,S&P500
2/24/14,1847.61,S&P500
2/25/14,1845.12,S&P500
2/26/14,1845.16,S&P500
2/27/14,1854.29,S&P500
2/28/14,1859.45,S&P500
3/3/14,1845.73,S&P500
3/4/14,1873.91,S&P500
3/5/14,1873.81,S&P500
3/6/14,1877.03,S&P500
3/7/14,1878.04,S&P500
3/10/14,1877.17,S&P500
3/11/14,1867.63,S&P500
3/12/14,1868.2,S&P500
3/13/14,1846.34,S&P500
3/14/14,1841.13,S&P500
3/17/14,1858.83,S&P500
3/18/14,1872.25,S&P500
3/19/14,1860.77,S&P500
3/20/14,1872.01,S&P500
3/21/14,1866.52,S&P500
3/24/14,1857.44,S&P500
3/25/14,1865.62,S&P500
3/26/14,1852.56,S&P500
3/27/14,1849.04,S&P500
3/28/14,1857.62,S&P500
3/31/14,1872.34,S&P500
4/1/14,1885.52,S&P500
4/2/14,1890.9,S&P500
4/3/14,1888.77,S&P500
4/4/14,1865.09,S&P500
4/7/14,1845.04,S&P500
4/8/14,1851.96,S&P500
4/9/14,1872.18,S&P500
4/10/14,1833.08,S&P500
4/11/14,1815.69,S&P500
4/14/14,1830.61,S&P500
4/15/14,1842.98,S&P500
4/16/14,1862.31,S&P500
4/17/14,1864.85,S&P500
4/21/14,1871.89,S&P500
4/22/14,1879.55,S&P500
4/23/14,1875.39,S&P500
4/24/14,1878.61,S&P500
4/25/14,1863.4,S&P500
4/28/14,1869.43,S&P500
4/29/14,1878.33,S&P500
4/30/14,1883.95,S&P500
5/1/14,1883.68,S&P500
5/2/14,1881.14,S&P500
5/5/14,1884.66,S&P500
5/6/14,1867.72,S&P500
5/7/14,1878.21,S&P500
5/8/14,1875.63,S&P500
5/9/14,1878.48,S&P500
5/12/14,1896.65,S&P500
5/13/14,1897.45,S&P500
5/14/14,1888.53,S&P500
5/15/14,1870.85,S&P500
5/16/14,1877.86,S&P500
5/19/14,1885.08,S&P500
5/20/14,1872.83,S&P500
5/21/14,1888.03,S&P500
5/22/14,1892.49,S&P500
5/23/14,1900.53,S&P500
5/27/14,1911.91,S&P500
5/28/14,1909.78,S&P500
5/29/14,1920.03,S&P500
5/30/14,1923.57,S&P500
6/2/14,1924.97,S&P500
6/3/14,1924.24,S&P500
6/4/14,1927.88,S&P500
6/5/14,1940.46,S&P500
6/6/14,1949.44,S&P500
6/9/14,1951.27,S&P500
6/10/14,1950.79,S&P500
6/11/14,1943.89,S&P500
6/12/14,1930.11,S&P500
6/13/14,1936.16,S&P500
6/16/14,1937.78,S&P500
6/17/14,1941.99,S&P500
6/18/14,1956.98,S&P500
6/19/14,1959.48,S&P500
6/20/14,1962.87,S&P500
6/23/14,1962.61,S&P500
6/24/14,1949.98,S&P500
6/25/14,1959.53,S&P500
6/26/14,1957.22,S&P500
6/27/14,1960.96,S&P500
6/30/14,1960.23,S&P500
7/1/14,1973.32,S&P500
7/2/14,1974.62,S&P500
7/3/14,1985.44,S&P500
7/7/14,1977.65,S&P500
7/8/14,1963.71,S&P500
7/9/14,1972.83,S&P500
7/10/14,1964.68,S&P500
7/11/14,1967.57,S&P500
7/14/14,1977.1,S&P500
7/15/14,1973.28,S&P500
7/16/14,1981.57,S&P500
7/17/14,1958.12,S&P500
7/18/14,1978.22,S&P500
7/21/14,1973.63,S&P500
7/22/14,1983.53,S&P500
7/23/14,1987.01,S&P500
7/24/14,1987.98,S&P500
7/25/14,1978.34,S&P500
7/28/14,1978.91,S&P500
7/29/14,1969.95,S&P500
7/30/14,1970.07,S&P500
7/31/14,1930.67,S&P500
8/1/14,1925.15,S&P500
8/4/14,1938.99,S&P500
8/5/14,1920.21,S&P500
8/6/14,1920.24,S&P500
8/7/14,1909.57,S&P500
8/8/14,1931.59,S&P500
8/11/14,1936.92,S&P500
8/12/14,1933.75,S&P500
8/13/14,1946.72,S&P500
8/14/14,1955.18,S&P500
8/15/14,1955.06,S&P500
8/18/14,1971.74,S&P500
8/19/14,1981.6,S&P500
8/20/14,1986.51,S&P500
8/21/14,1992.37,S&P500
8/22/14,1988.4,S&P500
8/25/14,1997.92,S&P500
8/26/14,2000.02,S&P500
8/27/14,2000.12,S&P500
8/28/14,1996.74,S&P500
8/29/14,2003.37,S&P500
9/2/14,2002.28,S&P500
9/3/14,2000.72,S&P500
9/4/14,1997.65,S&P500
9/5/14,2007.71,S&P500
9/8/14,2001.54,S&P500
9/9/14,1988.44,S&P500
9/10/14,1995.69,S&P500
9/11/14,1997.45,S&P500
9/12/14,1985.54,S&P500
9/15/14,1984.13,S&P500
9/16/14,1998.98,S&P500
9/17/14,2001.57,S&P500
9/18/14,2011.36,S&P500
9/19/14,2010.4,S&P500
9/22/14,1994.29,S&P500
9/23/14,1982.77,S&P500
9/24/14,1998.3,S&P500
9/25/14,1965.99,S&P500
9/26/14,1982.85,S&P500
9/29/14,1977.8,S&P500
9/30/14,1972.29,S&P500
10/1/14,1946.16,S&P500
10/2/14,1946.17,S&P500
10/3/14,1967.9,S&P500
10/6/14,1964.82,S&P500
10/7/14,1935.1,S&P500
10/8/14,1968.89,S&P500
10/9/14,1928.21,S&P500
10/10/14,1906.13,S&P500
10/13/14,1874.74,S&P500
10/14/14,1877.7,S&P500
10/15/14,1862.49,S&P500
10/16/14,1862.76,S&P500
10/17/14,1886.76,S&P500
10/20/14,1904.01,S&P500
10/21/14,1941.28,S&P500
10/22/14,1927.11,S&P500
10/23/14,1950.82,S&P500
10/24/14,1964.58,S&P500
10/27/14,1961.63,S&P500
10/28/14,1985.05,S&P500
10/29/14,1982.3,S&P500
10/30/14,1994.65,S&P500
10/31/14,2018.05,S&P500
11/3/14,2017.81,S&P500
11/4/14,2012.1,S&P500
11/5/14,2023.57,S&P500
11/6/14,2031.21,S&P500
11/7/14,2031.92,S&P500
11/10/14,2038.26,S&P500
11/11/14,2039.68,S&P500
11/12/14,2038.25,S&P500
11/13/14,2039.33,S&P500
11/14/14,2039.82,S&P500
11/17/14,2041.32,S&P500
11/18/14,2051.8,S&P500
11/19/14,2048.72,S&P500
11/20/14,2052.75,S&P500
11/21/14,2063.5,S&P500
11/24/14,2069.41,S&P500
11/25/14,2067.03,S&P500
11/26/14,2072.83,S&P500
11/28/14,2067.56,S&P500
12/1/14,2053.44,S&P500
12/2/14,2066.55,S&P500
12/3/14,2074.33,S&P500
12/4/14,2071.92,S&P500
12/5/14,2075.37,S&P500
12/8/14,2060.31,S&P500
12/9/14,2059.82,S&P500
12/10/14,2026.14,S&P500
12/11/14,2035.33,S&P500
12/12/14,2002.33,S&P500
12/15/14,1989.63,S&P500
12/16/14,1972.74,S&P500
12/17/14,2012.89,S&P500
12/18/14,2061.23,S&P500
12/19/14,2070.65,S&P500
12/22/14,2078.54,S&P500
12/23/14,2082.17,S&P500
12/24/14,2081.88,S&P500
12/26/14,2088.77,S&P500
12/29/14,2090.57,S&P500
12/30/14,2080.35,S&P500
12/31/14,2058.9,S&P500
1/2/15,2058.2,S&P500
1/5/15,2020.58,S&P500
1/6/15,2002.61,S&P500
1/7/15,2025.9,S&P500
1/8/15,2062.14,S&P500
1/9/15,2044.81,S&P500
1/12/15,2028.26,S&P500
1/13/15,2023.03,S&P500
1/14/15,2011.27,S&P500
1/15/15,1992.67,S&P500
1/16/15,2019.42,S&P500
1/20/15,2022.55,S&P500
1/21/15,2032.12,S&P500
1/22/15,2063.15,S&P500
1/23/15,2051.82,S&P500
1/26/15,2057.09,S&P500
1/27/15,2029.55,S&P500
1/28/15,2002.16,S&P500
1/29/15,2021.25,S&P500
1/30/15,1994.99,S&P500
2/2/15,2020.85,S&P500
2/3/15,2050.03,S&P500
2/4/15,2041.51,S&P500
2/5/15,2062.52,S&P500
2/6/15,2055.47,S&P500
2/9/15,2046.74,S&P500
2/10/15,2068.59,S&P500
2/11/15,2068.53,S&P500
2/12/15,2088.48,S&P500
2/13/15,2096.99,S&P500
2/17/15,2100.34,S&P500
2/18/15,2099.68,S&P500
2/19/15,2097.45,S&P500
2/20/15,2110.3,S&P500
2/23/15,2109.66,S&P500
2/24/15,2115.48,S&P500
2/25/15,2113.86,S&P500
2/26/15,2110.74,S&P500
2/27/15,2104.5,S&P500
3/2/15,2117.39,S&P500
3/3/15,2107.78,S&P500
3/4/15,2098.53,S&P500
3/5/15,2101.04,S&P500
3/6/15,2071.26,S&P500
3/9/15,2079.43,S&P500
3/10/15,2044.16,S&P500
3/11/15,2040.24,S&P500
3/12/15,2065.95,S&P500
3/13/15,2053.4,S&P500
3/16/15,2081.19,S&P500
3/17/15,2074.28,S&P500
3/18/15,2099.5,S&P500
3/19/15,2089.27,S&P500
3/20/15,2108.1,S&P500
3/23/15,2104.42,S&P500
3/24/15,2091.5,S&P500
3/25/15,2061.05,S&P500
3/26/15,2056.15,S&P500
3/27/15,2061.02,S&P500
3/30/15,2086.24,S&P500
3/31/15,2067.89,S&P500
4/1/15,2059.69,S&P500
4/2/15,2066.96,S&P500
4/6/15,2080.62,S&P500
4/7/15,2076.33,S&P500
4/8/15,2081.9,S&P500
4/9/15,2091.18,S&P500
4/10/15,2102.06,S&P500
4/13/15,2092.43,S&P500
4/14/15,2095.84,S&P500
4/15/15,2106.63,S&P500
4/16/15,2104.99,S&P500
4/17/15,2081.18,S&P500
4/20/15,2100.4,S&P500
4/21/15,2097.29,S&P500
4/22/15,2107.96,S&P500
4/23/15,2112.93,S&P500
4/24/15,2117.69,S&P500
4/27/15,2108.92,S&P500
4/28/15,2114.76,S&P500
4/29/15,2106.85,S&P500
4/30/15,2085.51,S&P500
5/1/15,2108.29,S&P500
5/4/15,2114.49,S&P500
5/5/15,2089.46,S&P500
5/6/15,2080.15,S&P500
5/7/15,2088,S&P500
5/8/15,2116.1,S&P500
5/11/15,2105.33,S&P500
5/12/15,2099.12,S&P500
5/13/15,2098.48,S&P500
5/14/15,2121.1,S&P500
5/15/15,2122.73,S&P500
5/18/15,2129.2,S&P500
5/19/15,2127.83,S&P500
5/20/15,2125.85,S&P500
5/21/15,2130.82,S&P500
5/22/15,2126.06,S&P500
5/26/15,2104.2,S&P500
5/27/15,2123.48,S&P500
5/28/15,2120.79,S&P500
5/29/15,2107.39,S&P500
6/1/15,2111.73,S&P500
6/2/15,2109.6,S&P500
6/3/15,2114.07,S&P500
6/4/15,2095.84,S&P500
6/5/15,2092.83,S&P500
6/8/15,2079.28,S&P500
6/9/15,2080.15,S&P500
6/10/15,2105.2,S&P500
6/11/15,2108.86,S&P500
6/12/15,2094.11,S&P500
6/15/15,2084.43,S&P500
6/16/15,2096.29,S&P500
6/17/15,2100.44,S&P500
6/18/15,2121.24,S&P500
6/19/15,2109.99,S&P500
6/22/15,2122.85,S&P500
6/23/15,2124.2,S&P500
6/24/15,2108.58,S&P500
6/25/15,2102.31,S&P500
6/26/15,2101.49,S&P500
6/29/15,2057.64,S&P500
6/30/15,2063.11,S&P500
7/1/15,2077.42,S&P500
7/2/15,2076.78,S&P500
7/6/15,2068.76,S&P500
7/7/15,2081.34,S&P500
7/8/15,2046.68,S&P500
7/9/15,2051.31,S&P500
7/10/15,2076.62,S&P500
7/13/15,2099.6,S&P500
7/14/15,2108.95,S&P500
7/15/15,2107.4,S&P500
7/16/15,2124.29,S&P500
7/17/15,2126.64,S&P500
7/20/15,2128.28,S&P500
7/21/15,2119.21,S&P500
7/22/15,2114.15,S&P500
7/23/15,2102.15,S&P500
7/24/15,2079.65,S&P500
7/27/15,2067.64,S&P500
7/28/15,2093.25,S&P500
7/29/15,2108.57,S&P500
7/30/15,2108.63,S&P500
7/31/15,2103.84,S&P500
8/3/15,2098.04,S&P500
8/4/15,2093.32,S&P500
8/5/15,2099.84,S&P500
8/6/15,2083.56,S&P500
8/7/15,2077.57,S&P500
8/10/15,2104.18,S&P500
8/11/15,2084.07,S&P500
8/12/15,2086.05,S&P500
8/13/15,2083.39,S&P500
8/14/15,2091.54,S&P500
8/17/15,2102.44,S&P500
8/18/15,2096.92,S&P500
8/19/15,2079.61,S&P500
8/20/15,2035.73,S&P500
8/21/15,1970.89,S&P500
8/24/15,1893.21,S&P500
8/25/15,1867.61,S&P500
8/26/15,1940.51,S&P500
8/27/15,1987.66,S&P500
8/28/15,1988.87,S&P500
8/31/15,1972.18,S&P500
9/1/15,1913.85,S&P500
9/2/15,1948.86,S&P500
9/3/15,1951.13,S&P500
9/4/15,1921.22,S&P500
9/8/15,1969.41,S&P500
9/9/15,1942.04,S&P500
9/10/15,1952.29,S&P500
9/11/15,1961.05,S&P500
9/14/15,1953.03,S&P500
9/15/15,1978.09,S&P500
9/16/15,1995.31,S&P500
9/17/15,1990.2,S&P500
9/18/15,1958.03,S&P500
9/21/15,1966.97,S&P500
9/22/15,1942.74,S&P500
9/23/15,1938.76,S&P500
9/24/15,1932.24,S&P500
9/25/15,1931.34,S&P500
9/28/15,1881.77,S&P500
9/29/15,1884.09,S&P500
9/30/15,1920.03,S&P500
10/1/15,1923.82,S&P500
10/2/15,1951.36,S&P500
10/5/15,1987.05,S&P500
10/6/15,1979.92,S&P500
10/7/15,1995.83,S&P500
10/8/15,2013.43,S&P500
10/9/15,2014.89,S&P500
10/12/15,2017.46,S&P500
10/13/15,2003.69,S&P500
10/14/15,1994.24,S&P500
10/15/15,2023.86,S&P500
10/16/15,2033.11,S&P500
10/20/15,2030.77,S&P500
10/21/15,2018.94,S&P500
10/22/15,2052.51,S&P500
10/23/15,2075.15,S&P500
10/26/15,2071.18,S&P500
10/27/15,2065.89,S&P500
10/28/15,2090.35,S&P500
10/19/15,2033.66,S&P500
10/29/15,2089.41,S&P500
10/30/15,2079.36,S&P500
11/2/15,2104.05,S&P500
11/3/15,2109.79,S&P500
11/4/15,2102.31,S&P500
11/5/15,2099.93,S&P500
11/6/15,2099.2,S&P500
11/9/15,2078.58,S&P500
11/10/15,2081.72,S&P500
11/11/15,2075,S&P500
11/12/15,2045.97,S&P500
11/13/15,2023.04,S&P500
11/16/15,2053.19,S&P500
11/17/15,2050.44,S&P500
11/18/15,2083.58,S&P500
11/19/15,2081.24,S&P500
11/20/15,2089.17,S&P500
11/23/15,2086.59,S&P500
11/24/15,2089.14,S&P500
11/25/15,2088.87,S&P500
11/27/15,2090.11,S&P500
11/30/15,2080.41,S&P500
12/1/15,2102.63,S&P500
12/2/15,2079.51,S&P500
12/3/15,2049.62,S&P500
12/4/15,2091.69,S&P500
12/7/15,2077.07,S&P500
12/8/15,2063.59,S&P500
12/9/15,2047.62,S&P500
12/10/15,2052.23,S&P500
12/11/15,2012.37,S&P500
12/14/15,2021.94,S&P500
12/15/15,2043.41,S&P500
12/16/15,2073.07,S&P500
12/17/15,2041.89,S&P500
12/18/15,2005.55,S&P500
12/21/15,2021.15,S&P500
12/22/15,2038.97,S&P500
12/23/15,2064.29,S&P500
12/24/15,2060.99,S&P500
12/28/15,2056.5,S&P500
12/29/15,2078.36,S&P500
12/30/15,2063.36,S&P500
12/31/15,2043.94,S&P500
1/4/16,2012.66,S&P500
1/5/16,2016.71,S&P500
1/6/16,1990.26,S&P500
1/7/16,1943.09,S&P500
1/8/16,1922.03,S&P500
1/11/16,1923.67,S&P500
1/12/16,1938.68,S&P500
1/13/16,1890.28,S&P500
1/14/16,1921.84,S&P500
1/15/16,1880.33,S&P500
1/19/16,1881.33,S&P500
1/20/16,1859.33,S&P500
1/21/16,1868.99,S&P500
1/22/16,1906.9,S&P500
1/25/16,1877.08,S&P500
1/26/16,1903.63,S&P500
1/27/16,1882.95,S&P500
1/28/16,1893.36,S&P500
1/29/16,1940.24,S&P500
2/1/16,1939.38,S&P500
2/2/16,1903.03,S&P500
2/3/16,1912.53,S&P500
2/4/16,1915.45,S&P500
2/5/16,1880.05,S&P500
2/8/16,1853.44,S&P500
2/9/16,1852.21,S&P500
2/10/16,1851.86,S&P500
2/11/16,1829.08,S&P500
2/12/16,1864.78,S&P500
2/16/16,1895.58,S&P500
2/17/16,1926.82,S&P500
2/18/16,1917.83,S&P500
2/19/16,1917.78,S&P500
2/22/16,1945.5,S&P500
2/23/16,1921.27,S&P500
2/24/16,1929.8,S&P500
2/25/16,1951.7,S&P500
2/26/16,1948.05,S&P500
2/29/16,1932.23,S&P500
3/1/16,1978.35,S&P500
3/2/16,1986.45,S&P500
3/3/16,1993.4,S&P500
3/4/16,1999.99,S&P500
3/7/16,2001.76,S&P500
3/8/16,1979.26,S&P500
3/9/16,1989.26,S&P500
3/10/16,1989.57,S&P500
3/11/16,2022.19,S&P500
3/14/16,2019.64,S&P500
3/15/16,2015.93,S&P500
3/16/16,2027.22,S&P500
3/17/16,2040.59,S&P500
3/18/16,2049.58,S&P500
3/21/16,2051.6,S&P500
3/22/16,2049.8,S&P500
3/23/16,2036.71,S&P500
3/24/16,2035.94,S&P500
3/28/16,2037.05,S&P500
3/29/16,2055.01,S&P500
3/30/16,2063.95,S&P500
3/31/16,2059.74,S&P500
4/1/16,2072.78,S&P500
4/4/16,2066.13,S&P500
4/5/16,2045.17,S&P500
4/6/16,2066.66,S&P500
4/7/16,2041.91,S&P500
4/8/16,2047.6,S&P500
4/11/16,2041.99,S&P500
4/12/16,2061.72,S&P500
4/13/16,2082.42,S&P500
4/14/16,2082.78,S&P500
4/15/16,2080.73,S&P500
4/18/16,2094.34,S&P500
4/19/16,2100.8,S&P500
4/20/16,2102.4,S&P500
4/21/16,2091.48,S&P500
4/22/16,2091.58,S&P500
4/25/16,2087.79,S&P500
4/26/16,2091.7,S&P500
4/27/16,2095.15,S&P500
4/28/16,2075.81,S&P500
4/29/16,2065.3,S&P500
5/2/16,2081.43,S&P500
5/3/16,2063.37,S&P500
5/4/16,2051.12,S&P500
5/5/16,2050.63,S&P500
5/6/16,2057.14,S&P500
5/9/16,2058.69,S&P500
5/10/16,2084.39,S&P500
5/11/16,2064.46,S&P500
5/12/16,2064.11,S&P500
5/13/16,2046.61,S&P500
5/16/16,2066.66,S&P500
5/17/16,2047.21,S&P500
5/18/16,2047.63,S&P500
5/19/16,2040.04,S&P500
5/20/16,2052.32,S&P500
5/23/16,2048.04,S&P500
5/24/16,2076.06,S&P500
5/25/16,2090.54,S&P500
5/26/16,2090.1,S&P500
5/27/16,2099.06,S&P500
5/31/16,2096.96,S&P500
6/1/16,2099.33,S&P500
6/2/16,2105.26,S&P500
6/3/16,2099.13,S&P500
6/6/16,2109.41,S&P500
6/7/16,2112.13,S&P500
6/8/16,2119.12,S&P500
6/9/16,2115.48,S&P500
6/10/16,2096.07,S&P500
6/13/16,2079.06,S&P500
6/14/16,2075.32,S&P500
6/15/16,2071.5,S&P500
6/16/16,2077.99,S&P500
6/17/16,2071.22,S&P500
6/20/16,2083.25,S&P500
6/21/16,2088.9,S&P500
6/22/16,2085.45,S&P500
6/23/16,2113.32,S&P500
6/24/16,2037.41,S&P500
6/27/16,2000.54,S&P500
6/28/16,2036.09,S&P500
6/29/16,2070.77,S&P500
6/30/16,2098.86,S&P500
7/1/16,2102.95,S&P500
7/5/16,2088.55,S&P500
7/6/16,2099.73,S&P500
7/7/16,2097.9,S&P500
7/8/16,2129.9,S&P500
7/11/16,2137.16,S&P500
7/12/16,2152.14,S&P500
7/13/16,2152.43,S&P500
7/14/16,2163.75,S&P500
7/15/16,2161.74,S&P500
7/18/16,2166.89,S&P500
7/19/16,2163.78,S&P500
7/20/16,2173.02,S&P500
7/21/16,2165.17,S&P500
7/22/16,2175.03,S&P500
7/25/16,2168.48,S&P500
7/26/16,2169.18,S&P500
7/27/16,2166.58,S&P500
7/28/16,2170.06,S&P500
7/29/16,2173.6,S&P500
8/1/16,2170.84,S&P500
8/2/16,2157.03,S&P500
8/3/16,2163.79,S&P500
8/4/16,2164.25,S&P500
8/5/16,2182.87,S&P500
8/8/16,2180.89,S&P500
8/9/16,2181.74,S&P500
8/10/16,2175.49,S&P500
8/11/16,2185.79,S&P500
8/12/16,2184.05,S&P500
8/15/16,2190.15,S&P500
8/16/16,2178.15,S&P500
8/17/16,2182.22,S&P500
8/18/16,2187.02,S&P500
8/19/16,2183.87,S&P500
8/22/16,2182.64,S&P500
8/23/16,2186.9,S&P500
8/24/16,2175.44,S&P500
8/25/16,2172.47,S&P500
8/26/16,2169.04,S&P500
8/29/16,2180.38,S&P500
8/30/16,2176.12,S&P500
8/31/16,2170.95,S&P500
9/1/16,2170.86,S&P500
9/2/16,2179.98,S&P500
9/6/16,2186.48,S&P500
9/7/16,2186.16,S&P500
9/8/16,2181.3,S&P500
9/9/16,2127.81,S&P500
9/12/16,2159.04,S&P500
9/13/16,2127.02,S&P500
9/14/16,2125.77,S&P500
9/15/16,2147.26,S&P500
9/16/16,2139.16,S&P500
9/19/16,2139.12,S&P500
9/20/16,2139.76,S&P500
9/21/16,2163.12,S&P500
9/22/16,2177.18,S&P500
9/23/16,2164.69,S&P500
9/26/16,2146.1,S&P500
9/27/16,2159.93,S&P500
9/28/16,2171.37,S&P500
9/29/16,2151.13,S&P500
9/30/16,2168.27,S&P500
10/3/16,2161.2,S&P500
10/4/16,2150.49,S&P500
10/5/16,2159.73,S&P500
10/6/16,2160.77,S&P500
10/7/16,2153.74,S&P500
10/10/16,2163.66,S&P500
10/11/16,2136.73,S&P500
10/12/16,2139.18,S&P500
10/13/16,2132.55,S&P500
10/14/16,2132.98,S&P500
10/17/16,2126.5,S&P500
10/18/16,2139.6,S&P500
10/19/16,2144.29,S&P500
10/20/16,2141.34,S&P500
10/21/16,2141.16,S&P500
10/24/16,2151.33,S&P500
10/25/16,2143.16,S&P500
10/26/16,2139.43,S&P500
10/27/16,2133.04,S&P500
10/28/16,2126.41,S&P500
10/31/16,2126.15,S&P500
11/1/16,2111.72,S&P500
11/2/16,2097.94,S&P500
11/3/16,2088.66,S&P500
11/4/16,2085.18,S&P500
11/7/16,2131.52,S&P500
11/8/16,2139.56,S&P500
11/9/16,2163.26,S&P500
11/10/16,2167.48,S&P500
11/11/16,2164.45,S&P500
11/14/16,2164.2,S&P500
11/15/16,2180.39,S&P500
11/16/16,2176.94,S&P500
11/17/16,2187.12,S&P500
11/18/16,2181.9,S&P500
11/21/16,2198.18,S&P500
11/22/16,2202.94,S&P500
11/23/16,2204.72,S&P500
11/25/16,2213.35,S&P500
11/28/16,2201.72,S&P500
11/29/16,2204.66,S&P500
11/30/16,2198.81,S&P500
12/1/16,2191.08,S&P500
12/2/16,2191.95,S&P500
12/5/16,2204.71,S&P500
12/6/16,2212.23,S&P500
12/7/16,2241.35,S&P500
12/8/16,2246.19,S&P500
12/9/16,2259.53,S&P500
12/12/16,2256.96,S&P500
12/13/16,2271.72,S&P500
12/14/16,2253.28,S&P500
12/15/16,2262.03,S&P500
12/16/16,2258.07,S&P500
12/19/16,2262.53,S&P500
12/20/16,2270.76,S&P500
12/21/16,2265.18,S&P500
12/22/16,2260.96,S&P500
12/23/16,2263.79,S&P500
12/27/16,2268.88,S&P500
12/28/16,2249.92,S&P500
12/29/16,2249.26,S&P500
12/30/16,2238.83,S&P500
1/3/17,2257.83,S&P500
1/4/17,2270.75,S&P500
1/5/17,2269,S&P500
1/6/17,2276.98,S&P500
1/9/17,2268.9,S&P500
1/10/17,2268.9,S&P500
1/11/17,2275.32,S&P500
1/12/17,2270.44,S&P500
1/13/17,2274.64,S&P500
1/17/17,2267.89,S&P500
1/18/17,2271.89,S&P500
1/19/17,2263.69,S&P500
1/20/17,2271.31,S&P500
1/23/17,2265.2,S&P500
1/24/17,2280.07,S&P500
1/25/17,2298.37,S&P500
1/26/17,2296.68,S&P500
1/27/17,2294.69,S&P500
1/30/17,2280.9,S&P500
1/31/17,2278.87,S&P500
2/1/17,2279.55,S&P500
2/2/17,2280.85,S&P500
2/3/17,2297.42,S&P500
2/6/17,2292.56,S&P500
2/7/17,2293.08,S&P500
2/8/17,2294.67,S&P500
2/9/17,2307.87,S&P500
2/10/17,2316.1,S&P500
2/13/17,2328.25,S&P500
2/14/17,2337.58,S&P500
2/15/17,2349.25,S&P500
2/16/17,2347.22,S&P500
2/17/17,2351.16,S&P500
2/21/17,2365.38,S&P500
2/22/17,2362.82,S&P500
2/23/17,2363.81,S&P500
2/24/17,2367.34,S&P500
2/27/17,2369.75,S&P500
2/28/17,2363.64,S&P500
3/1/17,2395.96,S&P500
3/2/17,2381.92,S&P500
3/3/17,2383.12,S&P500
3/6/17,2375.31,S&P500
3/7/17,2368.39,S&P500
3/8/17,2362.98,S&P500
3/9/17,2364.87,S&P500
3/10/17,2372.6,S&P500
3/13/17,2373.47,S&P500
3/14/17,2365.45,S&P500
3/15/17,2385.26,S&P500
3/16/17,2381.38,S&P500
3/17/17,2378.25,S&P500
3/20/17,2373.47,S&P500
3/21/17,2344.02,S&P500
3/22/17,2348.45,S&P500
3/23/17,2345.96,S&P500
3/24/17,2343.98,S&P500
3/27/17,2341.59,S&P500
3/28/17,2358.57,S&P500
3/29/17,2361.13,S&P500
3/30/17,2368.06,S&P500
3/31/17,2362.72,S&P500
4/3/17,2358.84,S&P500
4/4/17,2360.16,S&P500
4/5/17,2352.95,S&P500
4/6/17,2357.49,S&P500
4/7/17,2355.54,S&P500
4/10/17,2357.16,S&P500
4/11/17,2353.78,S&P500
4/12/17,2344.93,S&P500
4/13/17,2328.95,S&P500
4/17/17,2349.01,S&P500
4/18/17,2342.19,S&P500
4/19/17,2338.17,S&P500
4/20/17,2355.84,S&P500
4/21/17,2348.69,S&P500
4/24/17,2374.15,S&P500
4/25/17,2388.61,S&P500
4/26/17,2387.45,S&P500
4/27/17,2388.77,S&P500
4/28/17,2384.2,S&P500
5/1/17,2388.33,S&P500
5/2/17,2391.17,S&P500
5/3/17,2388.13,S&P500
5/4/17,2389.52,S&P500
5/5/17,2399.29,S&P500
5/8/17,2399.38,S&P500
5/9/17,2396.92,S&P500
5/10/17,2399.63,S&P500
5/11/17,2394.44,S&P500
5/12/17,2390.9,S&P500
5/15/17,2402.32,S&P500
5/16/17,2400.67,S&P500
5/17/17,2357.03,S&P500
5/18/17,2365.72,S&P500
5/19/17,2381.73,S&P500
5/22/17,2394.02,S&P500
5/23/17,2398.42,S&P500
5/24/17,2404.39,S&P500
5/25/17,2415.07,S&P500
5/26/17,2415.82,S&P500
5/30/17,2412.91,S&P500
5/31/17,2411.8,S&P500
6/1/17,2430.06,S&P500
6/2/17,2439.07,S&P500
6/5/17,2436.1,S&P500
6/6/17,2429.33,S&P500
6/7/17,2433.14,S&P500
6/8/17,2433.79,S&P500
6/9/17,2431.77,S&P500
6/12/17,2429.39,S&P500
6/13/17,2440.35,S&P500
6/14/17,2437.92,S&P500
6/15/17,2432.46,S&P500
6/16/17,2433.15,S&P500
6/19/17,2453.46,S&P500
6/20/17,2437.03,S&P500
6/21/17,2435.61,S&P500
6/22/17,2434.5,S&P500
6/23/17,2438.3,S&P500
6/26/17,2439.07,S&P500
6/27/17,2419.38,S&P500
6/28/17,2440.69,S&P500
6/29/17,2419.7,S&P500
6/30/17,2423.41,S&P500
7/3/17,2429.01,S&P500
7/5/17,2432.54,S&P500
7/6/17,2409.75,S&P500
7/7/17,2425.18,S&P500
7/10/17,2427.43,S&P500
7/11/17,2425.53,S&P500
7/12/17,2443.25,S&P500
7/13/17,2447.83,S&P500
7/14/17,2459.27,S&P500
7/17/17,2459.14,S&P500
7/18/17,2460.61,S&P500
7/19/17,2473.83,S&P500
7/20/17,2473.45,S&P500
7/21/17,2472.54,S&P500
7/24/17,2469.91,S&P500
7/25/17,2477.13,S&P500
7/26/17,2477.83,S&P500
7/27/17,2475.42,S&P500
7/28/17,2472.1,S&P500
7/31/17,2470.3,S&P500
8/1/17,2476.35,S&P500
8/2/17,2477.57,S&P500
8/3/17,2472.16,S&P500
8/4/17,2476.83,S&P500
